Transacao_ID,Conta_Origem_ID,Conta_Destino_ID,Tipo_Transacao_ID,Valor,Data_Hora
3437,80,281,2,1080.6,2025-10-11T23:30:00
3438,205,285,4,3552.03,2025-08-19T19:11:00
3439,191,223,1,1509.03,2025-05-07T08:33:00
3440,89,26,3,4476.59,2025-05-07T03:20:00
3441,103,271,2,4880.36,2025-02-13T04:08:00
3442,207,6,1,27.07,2025-02-04T09:19:00
3443,26,239,4,738.24,2025-02-04T09:47:00
3444,117,18,3,3656.79,2025-10-16T02:13:00
3445,154,61,1,1024.61,2025-10-22T15:20:00
3446,78,279,4,666.31,2025-10-04T13:41:00
3447,168,197,3,803.05,2025-03-11T09:58:00
3448,6,169,2,282.78,2025-04-04T07:21:00
3449,119,16,4,4966.66,2025-08-08T19:51:00
3450,53,134,4,629.89,2025-10-19T17:58:00
3451,18,190,4,2672.07,2025-01-03T02:30:00
3452,187,126,1,2245.61,2025-07-29T13:06:00
3453,270,221,3,4890.96,2025-03-20T20:58:00
3454,149,4,3,1243.3,2025-06-07T15:16:00
3455,62,84,3,1131.56,2025-02-07T21:12:00
3456,247,162,4,489.18,2025-01-27T15:31:00
3457,254,101,2,371.01,2025-06-29T01:14:00
3458,215,45,2,4830.16,2025-03-17T22:21:00
3459,299,37,2,2580.6,2025-04-10T06:29:00
3460,21,98,3,3660.15,2025-05-31T09:17:00
3461,230,147,1,3899.75,2025-09-10T13:01:00
3462,228,274,4,4330.68,2025-04-26T10:04:00
3463,3,241,4,1610.16,2025-02-06T15:40:00
3464,18,286,3,453.69,2025-05-03T21:10:00
3465,276,178,1,1343.58,2025-07-16T06:16:00
3466,19,38,3,2546.87,2025-06-26T11:34:00
3467,41,49,3,4476.51,2025-08-20T08:17:00
3468,201,188,2,3013.38,2025-03-01T12:03:00
3469,252,243,1,257.64,2025-01-06T18:15:00
3470,7,160,3,4464.48,2025-03-02T17:17:00
3471,10,128,2,895.16,2025-10-04T00:43:00
3472,108,196,4,3845.88,2025-01-21T07:32:00
3473,191,279,4,3424.04,2025-05-23T20:44:00
3474,11,228,1,762.0,2025-06-14T05:38:00
3475,174,47,4,1416.01,2025-08-12T22:38:00
3476,106,105,2,1716.02,2025-08-02T04:12:00
3477,29,98,4,1503.41,2025-01-11T16:58:00
3478,260,28,4,2439.47,2025-09-16T23:38:00
3479,286,248,1,2984.92,2025-01-22T21:45:00
3480,61,48,3,4328.94,2025-02-10T02:12:00
3481,75,200,4,505.8,2025-06-21T17:17:00
3482,284,174,1,1717.84,2025-07-24T07:11:00
3483,62,58,4,166.58,2025-08-21T21:43:00
3484,82,76,1,1571.13,2025-08-29T21:00:00
3485,244,245,3,1819.98,2025-05-23T09:30:00
3486,30,273,2,4593.08,2025-04-11T02:28:00
3487,33,149,4,3730.76,2025-10-21T10:46:00
3488,125,296,3,2109.02,2025-09-06T12:26:00
3489,68,209,2,1244.74,2025-10-23T12:59:00
3490,2,187,2,4881.23,2025-03-12T23:24:00
3491,38,274,3,87.14,2025-07-11T15:52:00
3492,285,230,1,1084.33,2025-07-18T16:25:00
3493,25,170,1,1969.89,2025-01-22T12:25:00
3494,123,223,1,1857.97,2025-03-08T23:33:00
3495,45,220,3,4187.91,2025-10-07T18:07:00
3496,6,111,1,2963.86,2025-03-26T01:51:00
3497,122,15,2,1827.36,2025-01-12T19:16:00
3498,174,81,2,3838.13,2025-08-24T11:36:00
3499,240,188,2,4288.05,2025-10-22T20:52:00
3500,96,201,1,252.45,2025-10-01T13:02:00
3501,69,238,3,4586.57,2025-09-10T09:42:00
3502,165,132,3,4907.5,2025-03-12T01:20:00
3503,147,286,3,3468.96,2025-06-18T07:32:00
3504,47,64,1,3154.96,2025-03-03T22:35:00
3505,200,179,3,2649.32,2025-05-26T09:48:00
3506,170,204,4,788.72,2025-03-27T19:50:00
3507,190,77,1,2469.15,2025-09-11T01:20:00
3508,209,195,1,1177.5,2025-07-29T03:51:00
3509,216,72,3,2711.1,2025-01-16T14:00:00
3510,152,230,2,3790.06,2025-07-27T00:08:00
3511,101,181,1,1833.03,2025-07-06T00:04:00
3512,192,102,1,343.92,2025-04-28T21:46:00
3513,47,217,4,4045.77,2025-06-11T13:03:00
3514,178,270,4,2862.55,2025-07-11T04:11:00
3515,131,155,1,1049.9,2025-06-17T09:28:00
3516,291,136,1,3549.73,2025-05-16T23:47:00
3517,188,110,1,3401.65,2025-06-13T22:58:00
3518,240,299,1,1599.99,2025-08-24T03:36:00
3519,41,269,4,2176.46,2025-06-03T22:25:00
3520,298,110,4,1653.84,2025-03-05T17:15:00
3521,100,166,4,1322.9,2025-10-14T14:25:00
3522,281,4,3,3434.89,2025-01-26T05:15:00
3523,245,243,1,2712.59,2025-05-06T00:51:00
3524,52,289,2,823.89,2025-07-04T13:31:00
3525,124,112,2,4252.29,2025-03-15T22:45:00
3526,246,109,2,1055.61,2025-07-27T09:16:00
3527,21,96,2,1614.19,2025-03-25T12:59:00
3528,236,193,2,1295.15,2025-08-13T15:58:00
3529,122,82,2,3606.05,2025-06-23T20:09:00
3530,24,70,2,3431.62,2025-01-12T18:06:00
3531,129,1,1,2119.28,2025-04-07T07:48:00
3532,90,265,3,1470.21,2025-04-19T09:31:00
3533,37,269,2,4447.84,2025-01-05T21:30:00
3534,170,165,1,1644.64,2025-05-18T22:21:00
3535,65,200,1,4574.62,2025-08-15T10:27:00
3536,292,36,2,2757.82,2025-04-24T03:01:00
3537,2,202,3,4923.48,2025-04-20T21:09:00
3538,95,222,2,4568.49,2025-09-10T14:29:00
3539,240,112,2,4696.47,2025-08-01T23:32:00
3540,18,204,4,4643.26,2025-09-02T00:59:00
3541,227,2,2,2794.77,2025-01-27T07:24:00
3542,18,172,3,851.48,2025-09-15T09:08:00
3543,148,44,1,3203.36,2025-06-02T23:03:00
3544,68,254,3,97.42,2025-08-11T15:50:00
3545,188,260,2,2143.0,2025-08-04T04:23:00
3546,292,2,4,4152.88,2025-01-08T01:15:00
3547,208,98,3,3173.29,2025-07-26T08:26:00
3548,37,145,4,1339.99,2025-09-06T20:37:00
3549,107,54,2,4904.8,2025-10-20T21:31:00
3550,295,278,3,4211.36,2025-02-09T08:38:00
3551,260,219,1,2948.44,2025-06-11T10:00:00
3552,145,107,2,4118.61,2025-08-12T09:13:00
3553,66,68,2,4876.92,2025-05-12T12:06:00
3554,67,52,2,3594.41,2025-10-27T22:59:00
3555,274,39,1,1651.07,2025-05-28T17:59:00
3556,174,117,3,86.34,2025-02-07T05:43:00
3557,231,224,2,691.67,2025-04-09T18:33:00
3558,156,255,3,867.26,2025-03-24T10:25:00
3559,237,259,4,325.75,2025-09-20T16:33:00
3560,73,66,2,2254.0,2025-10-07T20:30:00
3561,30,169,3,341.63,2025-09-25T01:24:00
3562,40,103,3,2879.8,2025-07-09T12:19:00
3563,240,295,3,1960.12,2025-06-16T16:27:00
3564,228,138,4,968.02,2025-10-05T07:00:00
3565,228,79,2,1977.88,2025-03-03T01:53:00
3566,279,31,2,2088.82,2025-07-16T12:08:00
3567,4,51,4,1616.64,2025-06-13T23:28:00
3568,260,209,3,1656.07,2025-09-25T12:20:00
3569,168,184,4,1763.56,2025-03-30T08:30:00
3570,221,141,1,39.21,2025-07-17T16:28:00
3571,173,267,4,4042.74,2025-03-09T09:43:00
3572,30,183,1,2076.54,2025-06-30T08:20:00
3573,55,79,2,4459.41,2025-06-04T08:04:00
3574,263,242,3,29.67,2025-04-14T06:33:00
3575,209,274,4,89.86,2025-04-30T10:52:00
3576,241,22,1,2265.91,2025-05-06T13:12:00
3577,24,153,3,773.65,2025-04-19T16:41:00
3578,211,32,2,230.88,2025-06-20T23:03:00
3579,277,274,2,156.83,2025-05-23T23:04:00
3580,109,138,1,2921.49,2025-08-10T20:04:00
3581,244,249,4,678.97,2025-05-20T10:09:00
3582,285,138,1,1052.68,2025-07-19T19:17:00
3583,270,7,3,1592.28,2025-01-22T14:13:00
3584,182,194,4,1499.28,2025-09-18T00:36:00
3585,165,256,2,2867.32,2025-01-10T10:37:00
3586,281,24,2,3291.02,2025-08-10T00:10:00
3587,129,139,2,3255.11,2025-01-23T07:05:00
3588,182,272,2,1663.96,2025-05-24T19:53:00
3589,9,240,2,4222.7,2025-03-20T01:14:00
3590,50,289,4,3326.61,2025-08-30T09:34:00
3591,224,236,3,3050.26,2025-02-28T21:19:00
3592,35,263,4,3690.38,2025-09-25T23:10:00
3593,104,2,2,4196.3,2025-06-13T20:33:00
3594,203,264,3,534.58,2025-08-04T05:15:00
3595,113,87,4,160.48,2025-07-04T23:35:00
3596,193,144,2,2298.94,2025-09-04T09:59:00
3597,265,108,1,4247.29,2025-08-16T06:44:00
3598,2,197,4,913.06,2025-04-20T21:41:00
3599,45,191,1,4908.72,2025-09-29T02:29:00
3600,277,257,2,1478.03,2025-03-17T12:52:00
3601,186,175,3,2074.53,2025-10-08T18:53:00
3602,12,216,2,1181.65,2025-08-24T23:09:00
3603,113,243,1,2254.3,2025-09-15T18:01:00
3604,78,88,2,2360.27,2025-10-21T01:02:00
3605,220,162,3,4365.24,2025-10-05T20:40:00
3606,230,29,3,4050.55,2025-08-17T18:20:00
3607,133,37,4,2106.49,2025-06-10T10:12:00
3608,269,40,1,4215.75,2025-04-18T14:32:00
3609,34,181,1,1605.43,2025-01-30T17:37:00
3610,155,190,4,842.4,2025-10-09T06:32:00
3611,135,282,4,2058.07,2025-09-26T00:55:00
3612,80,9,4,1995.98,2025-03-19T07:37:00
3613,205,56,2,577.01,2025-01-15T20:54:00
3614,171,46,1,777.66,2025-10-18T20:50:00
3615,277,268,4,4237.44,2025-02-20T16:49:00
3616,69,14,4,40.18,2025-07-25T12:45:00
3617,19,61,1,2276.13,2025-03-09T07:30:00
3618,76,285,2,1941.17,2025-04-29T07:17:00
3619,262,224,3,3039.32,2025-08-21T01:15:00
3620,162,23,4,2456.69,2025-08-24T16:39:00
3621,212,266,2,4982.74,2025-04-08T10:22:00
3622,229,7,4,2214.08,2025-02-21T05:53:00
3623,112,52,3,1649.7,2025-01-22T21:54:00
3624,163,226,1,1790.59,2025-02-17T16:30:00
3625,114,265,3,3555.99,2025-05-24T08:02:00
3626,160,189,2,527.83,2025-02-09T09:04:00
3627,158,248,1,3258.75,2025-02-22T04:59:00
3628,117,166,1,996.27,2025-10-02T14:07:00
3629,167,202,1,3719.55,2025-10-26T20:28:00
3630,231,229,1,4369.18,2025-03-14T07:40:00
3631,155,137,3,2134.63,2025-05-30T08:26:00
3632,243,295,3,128.57,2025-04-29T13:46:00
3633,219,153,1,336.64,2025-04-22T04:39:00
3634,164,246,2,3793.12,2025-09-17T21:13:00
3635,61,182,4,1833.43,2025-03-24T19:58:00
3636,76,225,2,526.78,2025-07-21T17:49:00
3637,107,20,2,2826.85,2025-02-15T10:35:00
3638,189,156,2,4979.67,2025-04-27T07:11:00
3639,154,47,4,4273.41,2025-07-10T02:35:00
3640,178,131,2,2917.47,2025-07-19T00:29:00
3641,107,154,3,3974.57,2025-08-30T22:16:00
3642,200,91,1,1730.16,2025-10-21T11:34:00
3643,146,43,4,1342.34,2025-02-28T13:04:00
3644,227,2,3,70.57,2025-03-24T05:04:00
3645,263,49,4,2824.9,2025-02-06T20:53:00
3646,147,51,2,3939.74,2025-06-03T08:42:00
3647,246,198,1,3527.64,2025-05-11T17:13:00
3648,250,231,3,134.02,2025-03-07T18:51:00
3649,65,275,4,1446.63,2025-05-04T06:49:00
3650,15,78,4,4808.91,2025-06-28T23:01:00
3651,295,300,4,3536.87,2025-04-06T03:35:00
3652,97,213,4,2264.84,2025-03-05T19:47:00
3653,194,213,4,2180.36,2025-02-09T00:08:00
3654,161,202,2,1393.03,2025-01-17T04:50:00
3655,66,69,2,1346.98,2025-10-06T01:04:00
3656,107,225,4,2770.87,2025-08-04T15:22:00
3657,9,49,4,4321.9,2025-02-06T10:09:00
3658,156,142,4,605.89,2025-05-31T00:39:00
3659,85,109,2,3885.44,2025-06-29T02:29:00
3660,156,203,3,2174.23,2025-06-07T04:55:00
3661,193,27,1,2750.18,2025-05-07T15:48:00
3662,66,195,2,337.09,2025-10-27T11:47:00
3663,196,172,3,2915.33,2025-03-22T20:11:00
3664,249,225,4,4254.79,2025-05-15T02:19:00
3665,24,14,2,4636.83,2025-10-08T10:00:00
3666,92,172,3,322.41,2025-04-17T08:49:00
3667,148,131,4,2408.15,2025-04-03T17:58:00
3668,275,118,1,1506.95,2025-05-04T07:04:00
3669,130,185,3,1892.96,2025-02-12T11:43:00
3670,247,150,2,748.34,2025-02-17T03:16:00
3671,235,270,4,2950.28,2025-06-12T06:04:00
3672,69,5,3,74.75,2025-06-14T09:15:00
3673,226,254,4,2127.5,2025-09-21T06:03:00
3674,271,192,1,303.57,2025-10-02T15:15:00
3675,44,160,2,2913.57,2025-06-16T02:04:00
3676,129,118,4,2409.5,2025-07-31T05:40:00
3677,54,8,4,3993.17,2025-02-09T17:29:00
3678,50,24,4,3156.15,2025-06-13T13:19:00
3679,66,170,4,4195.55,2025-07-28T20:35:00
3680,2,74,4,4110.73,2025-04-12T07:59:00
3681,37,191,3,900.13,2025-04-11T00:25:00
3682,18,28,2,980.21,2025-04-05T16:27:00
3683,172,10,3,4577.98,2025-03-12T05:18:00
3684,49,50,3,3942.37,2025-01-14T12:26:00
3685,246,19,1,1578.61,2025-05-12T10:47:00
3686,290,73,1,481.77,2025-07-25T13:57:00
3687,128,106,2,647.98,2025-03-11T08:02:00
3688,17,164,2,4345.96,2025-10-28T04:11:00
3689,91,25,3,1892.01,2025-01-15T03:42:00
3690,24,39,1,3792.03,2025-05-12T17:19:00
3691,108,115,1,966.25,2025-03-31T11:11:00
3692,265,194,1,3984.05,2025-03-23T07:46:00
3693,131,172,4,3397.98,2025-06-20T04:13:00
3694,156,96,4,1495.51,2025-06-02T19:28:00
3695,220,3,2,1322.23,2025-09-20T13:27:00
3696,99,138,2,3728.39,2025-10-26T11:15:00
3697,224,233,4,3127.39,2025-05-05T08:42:00
3698,294,282,3,890.85,2025-08-30T07:22:00
3699,208,48,3,3443.35,2025-07-16T12:23:00
3700,171,289,1,1341.22,2025-07-19T05:23:00
3701,127,262,1,3099.84,2025-08-02T13:19:00
3702,54,137,4,3914.87,2025-07-09T07:15:00
3703,208,298,3,800.47,2025-08-15T08:59:00
3704,202,223,3,3336.28,2025-06-23T06:35:00
3705,298,209,2,3810.64,2025-10-23T17:56:00
3706,174,128,2,1451.73,2025-07-18T15:59:00
3707,78,153,1,1697.08,2025-02-11T05:41:00
3708,235,215,2,3726.01,2025-10-08T07:20:00
3709,139,109,3,2057.07,2025-06-18T16:47:00
3710,220,127,1,2067.73,2025-02-21T12:46:00
3711,276,76,3,2829.71,2025-05-02T19:38:00
3712,280,40,4,485.43,2025-04-25T21:32:00
3713,43,52,4,4485.2,2025-09-21T20:12:00
3714,237,46,1,1227.99,2025-09-12T06:30:00
3715,67,195,1,2360.29,2025-03-27T00:06:00
3716,141,275,4,4073.52,2025-10-11T22:01:00
3717,285,72,4,3660.92,2025-10-21T06:07:00
3718,68,63,3,1994.17,2025-04-11T18:49:00
3719,153,227,4,923.8,2025-05-23T04:47:00
3720,297,85,4,4213.03,2025-06-01T11:48:00
3721,208,106,2,2991.25,2025-08-24T04:47:00
3722,300,154,1,1080.08,2025-10-21T08:32:00
3723,41,57,2,3211.95,2025-07-16T22:18:00
3724,291,236,1,3104.01,2025-08-20T21:01:00
3725,211,282,2,1096.16,2025-04-23T19:07:00
3726,17,54,4,541.64,2025-06-29T18:01:00
3727,59,206,2,2840.59,2025-05-20T23:37:00
3728,18,42,2,1135.97,2025-05-20T08:13:00
3729,244,215,4,3285.67,2025-04-16T21:17:00
3730,274,52,3,232.72,2025-10-16T17:51:00
3731,136,46,1,4775.29,2025-08-11T15:38:00
3732,111,20,1,4969.91,2025-10-06T02:06:00
3733,206,6,3,2893.82,2025-02-12T00:03:00
3734,160,83,1,756.86,2025-10-15T13:54:00
3735,214,61,4,4580.31,2025-01-17T23:04:00
3736,21,127,3,726.18,2025-04-13T08:32:00
3737,169,155,3,4441.34,2025-01-31T06:20:00
3738,102,39,4,311.61,2025-09-02T18:42:00
3739,50,249,1,1031.02,2025-10-06T12:03:00
3740,41,166,4,498.92,2025-02-14T15:07:00
3741,105,70,1,2916.92,2025-06-08T00:08:00
3742,156,238,1,812.05,2025-09-24T17:51:00
3743,46,149,1,600.56,2025-10-01T14:54:00
3744,154,163,2,4543.65,2025-02-08T19:13:00
3745,224,244,3,2456.84,2025-05-31T13:12:00
3746,37,123,1,192.36,2025-09-13T09:39:00
3747,57,195,1,3913.37,2025-05-27T05:15:00
3748,78,61,3,1423.37,2025-01-25T02:45:00
3749,122,43,3,1092.89,2025-01-27T13:38:00
3750,222,95,4,336.81,2025-10-08T08:52:00
3751,177,173,2,4991.71,2025-03-31T20:31:00
3752,160,39,1,698.96,2025-07-06T09:31:00
3753,34,239,3,2605.38,2025-07-03T13:24:00
3754,145,260,2,4905.9,2025-01-16T11:06:00
3755,175,222,4,1742.6,2025-07-25T06:23:00
3756,187,259,3,4433.13,2025-04-05T14:40:00
3757,45,234,2,1951.63,2025-03-10T20:23:00
3758,208,188,1,1298.66,2025-01-05T15:01:00
3759,22,43,3,4295.81,2025-05-21T03:53:00
3760,114,3,4,2548.67,2025-08-04T05:16:00
3761,21,263,4,3891.26,2025-02-22T00:00:00
3762,211,210,1,3363.22,2025-02-21T15:08:00
3763,275,73,1,2361.2,2025-03-28T06:32:00
3764,57,63,3,4351.56,2025-03-24T04:14:00
3765,74,283,2,909.0,2025-10-12T04:18:00
3766,7,275,3,2357.86,2025-03-21T16:12:00
3767,184,153,1,11.44,2025-02-17T01:46:00
3768,284,138,4,3028.67,2025-03-01T07:23:00
3769,53,60,2,1738.41,2025-01-16T10:12:00
3770,164,227,2,827.84,2025-09-29T18:08:00
3771,4,224,3,592.71,2025-07-04T15:35:00
3772,21,238,2,150.91,2025-10-04T00:54:00
3773,38,13,3,516.12,2025-05-28T22:21:00
3774,125,155,1,3068.26,2025-03-06T16:48:00
3775,49,135,3,2350.31,2025-07-29T14:18:00
3776,66,282,1,880.55,2025-09-19T21:35:00
3777,115,12,4,1113.96,2025-06-26T15:58:00
3778,287,13,2,2325.97,2025-10-27T03:42:00
3779,75,50,2,4120.42,2025-08-16T08:59:00
3780,123,207,1,1598.09,2025-06-19T17:20:00
3781,177,253,3,2963.82,2025-06-06T22:49:00
3782,11,279,3,936.93,2025-01-01T13:38:00
3783,221,291,1,3448.9,2025-07-03T04:33:00
3784,279,220,1,1889.42,2025-01-25T12:21:00
3785,216,236,2,1171.47,2025-05-20T11:28:00
3786,23,43,4,1595.15,2025-08-16T13:05:00
3787,115,215,1,1497.71,2025-10-10T01:08:00
3788,184,113,1,2562.58,2025-04-10T15:46:00
3789,205,83,4,1482.33,2025-06-04T14:49:00
3790,256,93,3,4014.52,2025-01-05T17:18:00
3791,95,124,2,4505.27,2025-03-31T06:19:00
3792,263,3,1,1373.16,2025-08-21T22:08:00
3793,158,57,3,1713.33,2025-07-23T19:06:00
3794,168,274,3,1580.05,2025-05-25T18:59:00
3795,15,197,2,4171.31,2025-10-16T12:00:00
3796,84,143,2,1847.77,2025-02-01T07:48:00
3797,110,114,2,3104.81,2025-06-23T21:38:00
3798,150,184,2,4654.93,2025-02-12T10:40:00
3799,276,72,4,1135.67,2025-05-24T00:58:00
3800,72,223,4,923.19,2025-02-16T14:10:00
3801,51,249,3,4756.64,2025-03-13T04:01:00
3802,155,45,4,2322.73,2025-04-01T03:22:00
3803,124,91,4,1915.34,2025-04-18T15:54:00
3804,3,203,2,4931.08,2025-07-01T01:13:00
3805,63,119,2,2503.06,2025-06-04T17:49:00
3806,184,4,2,760.36,2025-08-03T03:42:00
3807,300,25,1,2884.39,2025-05-05T06:23:00
3808,116,251,4,428.34,2025-02-01T00:03:00
3809,12,95,3,2154.28,2025-07-12T04:11:00
3810,175,193,3,3501.57,2025-02-02T16:47:00
3811,189,182,3,17.27,2025-08-19T18:39:00
3812,74,117,1,1431.85,2025-06-26T23:51:00
3813,112,70,2,418.8,2025-07-17T20:40:00
3814,240,239,1,1427.89,2025-07-12T09:28:00
3815,148,126,4,69.18,2025-03-02T19:18:00
3816,181,101,1,4600.38,2025-08-20T15:27:00
3817,216,220,3,296.77,2025-04-01T21:30:00
3818,215,35,2,137.38,2025-10-22T05:35:00
3819,45,165,4,2739.46,2025-07-28T21:04:00
3820,31,80,2,1233.3,2025-02-28T12:30:00
3821,281,227,1,1934.98,2025-09-02T20:27:00
3822,105,172,2,681.74,2025-04-12T21:31:00
3823,64,277,3,2930.94,2025-02-06T04:24:00
3824,265,146,3,2073.35,2025-09-12T02:05:00
3825,147,78,3,966.86,2025-01-21T00:47:00
3826,126,233,3,3865.68,2025-05-06T18:48:00
3827,276,290,2,4369.14,2025-02-07T06:09:00
3828,133,224,3,2999.19,2025-09-15T12:24:00
3829,107,65,4,3776.05,2025-10-02T22:16:00
3830,53,252,2,4008.23,2025-09-12T13:21:00
3831,292,37,3,4478.11,2025-09-26T04:02:00
3832,49,51,3,3338.16,2025-01-16T12:51:00
3833,181,84,4,1967.63,2025-04-05T13:28:00
3834,113,189,1,4028.38,2025-09-07T05:17:00
3835,162,177,2,4811.37,2025-05-08T15:53:00
3836,188,201,3,4652.11,2025-07-17T19:30:00
3837,211,134,4,2558.99,2025-08-07T05:10:00
3838,143,296,3,3542.25,2025-03-03T00:19:00
3839,209,71,3,34.04,2025-07-31T18:08:00
3840,291,215,3,1918.47,2025-06-20T03:09:00
3841,28,216,2,3754.72,2025-08-02T22:31:00
3842,92,119,3,3512.26,2025-08-14T18:49:00
3843,111,132,3,4333.03,2025-02-07T04:36:00
3844,57,155,4,4344.04,2025-07-10T00:11:00
3845,76,101,3,4465.43,2025-08-25T17:54:00
3846,4,147,3,4862.47,2025-10-18T14:54:00
3847,71,192,1,4320.77,2025-05-30T22:41:00
3848,27,235,1,1022.04,2025-09-29T04:05:00
3849,150,232,2,3871.99,2025-04-09T14:41:00
3850,80,29,3,1586.7,2025-07-22T15:25:00
3851,228,7,4,989.67,2025-04-23T21:08:00
3852,267,219,2,26.7,2025-02-04T04:56:00
3853,78,14,1,4457.25,2025-09-23T09:32:00
3854,138,65,4,4086.45,2025-10-06T06:13:00
3855,109,217,4,3380.1,2025-07-15T00:50:00
3856,261,86,4,2496.33,2025-02-13T22:13:00
3857,196,5,3,3202.37,2025-05-10T19:58:00
3858,147,223,2,125.01,2025-07-09T13:17:00
3859,291,27,1,4336.1,2025-03-16T08:39:00
3860,190,48,2,1874.13,2025-01-01T02:06:00
3861,170,150,4,553.07,2025-06-26T16:45:00
3862,31,277,1,1087.6,2025-09-26T23:32:00
3863,296,19,3,1280.13,2025-02-04T01:18:00
3864,32,140,2,324.05,2025-07-27T12:57:00
3865,261,175,1,3437.08,2025-06-19T06:33:00
3866,53,141,2,2389.17,2025-08-23T10:22:00
3867,259,26,2,215.1,2025-01-07T03:59:00
3868,207,265,3,1910.26,2025-08-18T03:31:00
3869,231,282,3,185.28,2025-01-20T04:56:00
3870,237,53,4,4487.8,2025-09-27T22:35:00
3871,105,248,1,2182.48,2025-02-24T11:33:00
3872,200,218,4,568.55,2025-10-19T18:30:00
3873,198,225,3,2897.82,2025-09-24T06:42:00
3874,102,82,4,333.04,2025-01-22T23:20:00
3875,15,171,2,1877.75,2025-05-11T11:41:00
3876,277,35,3,2112.8,2025-08-14T22:09:00
3877,280,190,2,1826.91,2025-05-03T07:37:00
3878,261,84,3,800.32,2025-07-24T21:09:00
3879,49,240,4,1679.08,2025-01-23T02:43:00
3880,170,277,3,4645.51,2025-08-08T17:31:00
3881,107,3,2,37.27,2025-09-21T10:13:00
3882,81,237,2,2397.55,2025-07-16T13:37:00
3883,287,114,3,1586.7,2025-07-09T23:45:00
3884,32,85,3,633.28,2025-09-23T11:19:00
3885,219,55,2,27.07,2025-10-06T14:52:00
3886,98,4,4,629.68,2025-01-05T20:29:00
3887,115,285,2,4750.9,2025-09-01T15:29:00
3888,60,62,3,705.34,2025-03-07T22:46:00
3889,247,259,4,996.11,2025-02-01T00:28:00
3890,43,75,1,245.01,2025-03-14T22:54:00
3891,143,73,2,1479.54,2025-05-29T15:13:00
3892,27,179,4,4244.59,2025-08-17T15:06:00
3893,219,62,4,546.14,2025-07-06T22:39:00
3894,223,180,4,2016.17,2025-08-22T13:18:00
3895,21,194,2,977.88,2025-05-17T00:01:00
3896,188,78,2,4681.16,2025-05-25T04:43:00
3897,195,187,2,3902.75,2025-04-13T22:11:00
3898,66,46,1,3802.39,2025-05-05T19:45:00
3899,7,235,1,1812.42,2025-05-26T15:42:00
3900,125,216,1,3812.5,2025-06-21T15:50:00
3901,59,43,3,190.52,2025-02-19T01:04:00
3902,204,78,4,49.52,2025-09-16T01:08:00
3903,206,179,2,3348.78,2025-08-28T10:38:00
3904,234,285,2,1107.18,2025-05-28T16:32:00
3905,106,184,4,4472.68,2025-04-06T03:18:00
3906,293,207,4,2852.82,2025-05-10T12:15:00
3907,259,212,4,4266.05,2025-05-03T04:01:00
3908,107,47,4,3464.9,2025-07-28T13:23:00
3909,75,266,2,1555.34,2025-10-03T10:16:00
3910,86,256,2,1454.04,2025-01-21T01:44:00
3911,73,11,4,3322.03,2025-02-14T09:42:00
3912,194,9,3,434.65,2025-01-13T17:49:00
3913,174,144,2,4120.39,2025-09-11T03:25:00
3914,104,30,2,4941.82,2025-06-13T13:54:00
3915,112,196,2,4060.06,2025-02-15T01:03:00
3916,20,27,2,334.5,2025-08-16T16:07:00
3917,2,159,1,871.58,2025-04-29T10:44:00
3918,143,34,3,2721.06,2025-04-03T19:43:00
3919,26,118,1,4617.69,2025-04-23T20:28:00
3920,214,218,1,1216.0,2025-08-02T12:10:00
3921,274,13,1,705.95,2025-03-12T21:40:00
3922,220,267,1,1747.21,2025-10-20T09:49:00
3923,235,132,4,4234.79,2025-06-27T22:14:00
3924,38,46,1,4897.49,2025-10-08T06:43:00
3925,126,5,4,2488.49,2025-04-14T19:28:00
3926,258,149,2,477.85,2025-10-27T03:47:00
3927,158,72,4,3033.99,2025-08-31T13:46:00
3928,183,15,1,2030.65,2025-09-06T13:30:00
3929,51,261,4,2396.19,2025-03-06T21:33:00
3930,278,111,4,4634.55,2025-08-10T17:33:00
3931,184,13,1,3644.91,2025-07-23T20:10:00
3932,236,206,2,2962.66,2025-04-05T13:27:00
3933,223,228,1,2851.53,2025-04-10T14:41:00
3934,204,44,4,4947.6,2025-06-16T05:11:00
3935,282,276,1,2321.68,2025-10-25T18:15:00
3936,163,290,1,682.22,2025-06-24T19:30:00
3937,246,239,2,2172.0,2025-09-11T12:18:00
3938,13,282,2,4561.11,2025-07-09T23:34:00
3939,13,163,1,4621.77,2025-05-29T03:49:00
3940,226,56,4,1651.66,2025-10-10T18:12:00
3941,293,36,2,2953.21,2025-06-30T12:22:00
3942,48,274,4,405.99,2025-02-28T09:33:00
3943,220,21,1,4365.82,2025-07-04T01:00:00
3944,95,135,3,2973.86,2025-04-03T16:28:00
3945,288,252,3,3199.06,2025-01-26T20:14:00
3946,9,73,2,95.0,2025-02-22T23:56:00
3947,77,175,1,323.72,2025-09-17T12:53:00
3948,19,253,3,858.72,2025-01-12T12:42:00
3949,177,77,2,814.44,2025-04-07T13:38:00
3950,108,61,1,1925.29,2025-01-22T00:50:00
3951,256,101,1,4702.4,2025-05-14T05:57:00
3952,198,217,2,1301.51,2025-10-21T14:23:00
3953,123,241,3,4970.74,2025-06-17T15:56:00
3954,48,142,3,1958.19,2025-07-08T13:43:00
3955,254,131,1,3603.2,2025-10-05T15:50:00
3956,107,186,3,1269.49,2025-07-10T07:16:00
3957,170,34,3,1907.18,2025-08-08T17:34:00
